crawl_date,source,url,alt_text,instructions,url_text
2.02305E+13,https://www.fanmrebel.com/en/gallery,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1600374586857-H9Z153GYFTF16TDV1NZE/image-asset.jpeg,"49 Weymouth Street (formerly 30 Weymouth Street), Marylebone, London",Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/en/gallery,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678362525571-7E9SQQ9OC3R34X9DSG7U/image-asset.jpeg,"Villa Ducale (Casa Bolongaro), Stresa",Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678293837215-5DMBZVCKJTHM08N5949M/IMG_3810.jpeg,IMG_3810.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678293851946-US7PH8I2X0HNUTRVDP3Q/IMG_3799.jpeg,IMG_3799.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678293856730-9IBRNX00USK7HLKKI7A0/IMG_3794.jpeg,IMG_3794.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294254235-BV7KHHN1TE8XUUM5O7HX/IMG_3819.jpeg,IMG_3819.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294254111-DJH9L7EZFTKCPDSOWU3J/IMG_3774.jpeg,IMG_3774.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294268504-X133PIY5IYHIHELXJYPB/IMG_3767.jpeg,IMG_3767.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294265586-5CRLYQGW4MSXZAJJTASJ/IMG_3847.jpeg,IMG_3847.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294288880-GKY31OSHMPFQ3PPA96QV/IMG_3772.jpeg,IMG_3772.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294282511-036W8A4RXEY4EFVKBX01/IMG_3864.jpeg,IMG_3864.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294294079-3NP65L0U4A3YZH2H88MD/IMG_3880.jpeg,IMG_3880.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678293837104-0UOJBKQ5HTSLZBNW5U6X/IMG_3956.jpeg,IMG_3956.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294303898-46OYZDLXRWNFQ07RW22A/IMG_3929.jpeg,IMG_3929.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294307607-JJAJ9RNE6Q10R8DGMQ8F/IMG_3945.jpeg,IMG_3945.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294316516-1FJ0JFF9DADT7Z4JCJKH/IMG_3977.jpeg,IMG_3977.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294323231-ND1QAEMF3VOODX8CAJX0/IMG_3983.jpeg,IMG_3983.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294327443-E50IQJDFRGVJA8NXKEZK/IMG_3988.jpeg,IMG_3988.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294339885-K2X6PMPWUHQNC6LF4ON8/IMG_4002.jpeg,IMG_4002.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294341090-LERG6USA4OSQIAKI9DW4/IMG_4045.jpeg,IMG_4045.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294352751-M810PLFF7MOCGP04VPHL/IMG_4074.jpeg,IMG_4074.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294356997-11FFQR5NEW1OCJ6PMZWH/IMG_4085.jpeg,IMG_4085.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294364812-FS02SF8D21DYEKT4TNFR/IMG_4131.jpeg,IMG_4131.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294370030-BFZ10R3LGLYR38FHC1V4/IMG_4187.jpeg,IMG_4187.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294380741-TPQ8SY2I8YTU0I8S2T5A/IMG_4244.jpeg,IMG_4244.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294382258-PEG9MTT2I5WYD5Q0OJ3G/IMG_4276.jpeg,IMG_4276.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294503438-1Z8HORMU8JSQWTZZYUP7/IMG_4293.jpeg,IMG_4293.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294504071-TE1RD36T68N3JIXZ1DVA/IMG_4208.jpeg,IMG_4208.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294521728-0R8TP2TG9GO5Z88FLOAN/IMG_4178.jpeg,IMG_4178.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/hastings-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678294516341-20Z5J6GGV85IM7ZIQMJV/IMG_4161.jpeg,IMG_4161.jpeg,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289236106-G7U14I6ASX9HP5TQMRS0/BP_MLC-20220207-_P228041.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289250520-Q4THXRM22ZQFMRYQBA5P/BP_MLC-20220207-_P228624.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289235725-3EFON6OFJMM1AX4MMN0L/BP_MLC-20220207-_P228091.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289244112-B8UTCMWEBMNZQNZM1Y7W/BP_MLC-20220207-_P228196.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289246264-L33RATEW6FPOKAIWGTYM/BP_MLC-20220207-_P228535.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289253777-YRK09GU6U42NUI352TPL/Picture+1.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289255604-6W4GZO1QAQYVRKML4811/Picture+2.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289261971-54U0B013JUVBPW5HZ5MM/Picture+3.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678289263298-ARUN6DU4Z1ODW079ZHX7/Picture+4.jpeg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355779897-54VK0KAA3I07390SXAW5/BP_MLC-20220207-_P227937.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355779982-VR89MJHJJCCO7B3QKQ9H/BP_MLC-20220207-_P227948.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355786851-PNHBKBL6CDA257BN3HJ5/BP_MLC-20220207-_P227964.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355794813-B8OHVN04EDTUAWDKXV81/BP_MLC-20220207-_P228022-SharpenAI-Motion.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355802151-PGT38Q0SQ3HMMSG02EWQ/BP_MLC-20220207-_P228137-SharpenAI-Motion.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355802376-CKIFK3ZKA9E68BC63WO1/BP_MLC-20220207-_P228374.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355809600-YH7HPCKBNMHZL3GWOPFF/BP_MLC-20220207-_P228430.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678356195944-RB5JRSFARX46Q3BR329P/BP_MLC-20220207-_P228609.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355809709-EF7D7CIR1HPHKKD96LUC/BP_MLC-20220207-_P228547.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355816761-UA4PA1JI4LY98VUL9AGT/BP_MLC-20220207-_P228605.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355817818-ST4K7AFPHD2YYC8V7ELH/BP_MLC-20220207-_P228627.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355823328-DV0N7GWL64CE4PX0VVLA/BP_MLC-20220207-_P228644.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355824662-NFYDM35DGINK57OH14EU/BP_MLC-20220207-_P228674.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/london-blue-plaque-unveiling-for-marie-louise-christophe,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1678355827097-4CJDCE4AXH4GXX4NDA88/BP_MLC-20220207-_P228726.jpg,Image ©PALAssociates,Click image for more details,content
2.02305E+13,https://www.fanmrebel.com/media/dr-nicole-willson-on-dan-snows-history-hit-podcast-1,https://images.squarespace-cdn.com/content/v1/5dc48c2931eef72b776e6581/1574204126605-IQ1UITJ9Q6TS1NWU2SRK/cover-image-jvfbgqe2-hh-new.png,,Click image for more details,content
2.02305E+13,http://www.islandsinthenorth.com/,http://www.islandsinthenorth.com/images/pic01.jpg,Boarded up. Black Power closes a store,Click image for more details,images
2.02305E+13,http://www.islandsinthenorth.com/,http://www.islandsinthenorth.com/images/pic02.jpg,Blacks have been living in Canada for more than 250 years; says author Headley Tullock; yet few of them are made aware of the rich part they have played in this country's history and heritage.,Click image for more details,images
2.02305E+13,http://www.islandsinthenorth.com/,http://www.islandsinthenorth.com/images/pic03.jpg,Day of learning: Jennifer Beckford; 9; left; Shanique Francis; 6; and Stacey Gordon; 10; check out T-shirts commemorating Black History month.,Click image for more details,images
2.02305E+13,http://www.islandsinthenorth.com/,http://www.islandsinthenorth.com/images/pic04.jpg,,Click image for more details,images
2.02305E+13,http://www.islandsinthenorth.com/,http://www.islandsinthenorth.com/images/pic05.jpg,,Click image for more details,images
2.02305E+13,http://www.islandsinthenorth.com/,https://i.creativecommons.org/l/by-nc-nd/4.0/88x31.png,Creative Commons Licence,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/copy-cropped-logowithtext1-2.png,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2013/06/pratt-sculpture-garden-logo-6b79a77180e9ec3a7ca351ebe54641a2-1450801741-pratt_logo_black-300x150.jpg,Pratt Institute,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/oclc.png,OCLC,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/alise.jpg,Alise,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2016/09/NOJazzbw.png,NO Jazz Heritage Foundation,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2016/09/ellfoundationlogo_bw-300x133.jpg,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2016/09/jenlogo_bw-295x300.jpg,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/twitter.png,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/facebook.png,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/mail.png,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/API.png,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/vizbutton.png,,Click image for more details,
2.02305E+13,https://linkedjazz.org/,https://linkedjazz.org/wp-content/uploads/2020/01/52ndstreetbutton.png,,Click image for more details,
2.02305E+13,https://wordpress.org/,https://wordpress.org/files/2023/03/confetti-eased-2-1.png,,Click image for more details,files
2.02305E+13,https://wordpress.org/,https://wordpress.org/files/2023/03/swag-bulk-org-1024x848.png,,Click image for more details,files
2.02305E+13,https://wordpress.org/,https://wordpress.org/files/2022/08/theme-styles.png,"An illustration showing a grid of different type styles and color options, with a cursor arrow making a selection.",Click image for more details,files
2.02305E+13,https://wordpress.org/,https://wordpress.org/files/2022/08/Spotify.png,Spotify logo,Click image for more details,files
2.02305E+13,https://wordpress.org/,https://wordpress.org/files/2022/08/Vogue.png,Vogue Magazine logo,Click image for more details,files
2.02305E+13,https://wordpress.org/,https://wordpress.org/files/2022/08/Sony-Music.png,Sony Music logo,Click image for more details,files
2.02305E+13,https://wordpress.org/,https://wordpress.org/files/2022/08/Disney.png,Disney logo,Click image for more details,files
2.02305E+13,https://linkedjazz.org/?cat=2,http://linkedjazz.org/wp-content/uploads/2017/09/LJ_Transcript_Analyzer-1024x480.png,LJ_Transcript_Analyzer,Click image for more details,
2.02305E+13,https://linkedjazz.org/?cat=2,http://linkedjazz.org/wp-content/uploads/2017/03/journalofmusicology-1024x750.jpg,journalofmusicology,Click image for more details,
2.02305E+13,https://linkedjazz.org/?cat=2,http://linkedjazz.org/wp-content/uploads/2017/02/20170406173253203-1-1024x791.jpg,20170406173253203 (1),Click image for more details,
2.02305E+13,https://linkedjazz.org/?cat=2,http://linkedjazz.org/wp-content/uploads/2017/02/Screen-Shot-2017-02-02-at-2.17.07-PM.png,Screen Shot 2017-02-02 at 2.17.07 PM,Click image for more details,
2.02305E+13,https://linkedjazz.org/?cat=2,http://linkedjazz.org/wp-content/uploads/2017/01/unnamed-1024x730.png,,Click image for more details,
2.02305E+13,https://linkedjazz.org/?page_id=1085,http://linkedjazz.org/wp-content/uploads/2015/07/LJ_DataCycle_Diagram.png,LJ Data Cycle,Click image for more details,
2.02305E+13,https://linkedjazz.org/?page_id=1085,http://linkedjazz.org/wp-content/uploads/2015/07/LodView-sameAs.png,LodView sameAs,Click image for more details,
2.02305E+13,https://linkedjazz.org/?page_id=574,http://linkedjazz.org/wp-content/uploads/2012/12/networkvisualizationtool.png,Network Visualization Tool,Click image for more details,
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/lj_52_logo.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/1_2_3_4_VS4.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Buddy_DeFranco.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Sam_Rivers.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Danny_Barker.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Louie_Bellson.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/John_Levy_(musician).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Roy_Haynes.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Phil_Woods.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Stanley_Kay.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Toshiko_Akiyoshi.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Joe_Williams_(jazz_singer).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Clark_Terry.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Bob_Haggart.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Milt_Hinton.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Charles_McPherson_(musician).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Mary_Lou_Williams.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Billy_Taylor.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Delfeayo_Marsalis.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Bill_Berry_(trumpeter).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Buster_Williams.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Nancy_Wilson_(jazz_singer).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Marian_McPartland.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Jimmy_Lewis_(musician).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Vi_Redd.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Red_Holloway.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Jimmy_Owens_(musician).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Melba_Liston.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Benny_Waters.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Leslie_Johnson_(publisher).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Buddy_Tate_(musician).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Doc_Cheatham.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Dave_Brubeck.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Harold_Ousley.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/David_Murray_(saxophonist).png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Gerald_Wiggins.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Mona_Hinton.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Roswell_Rudd.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Slide_Hampton.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Roy_Eldridge.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Annie_Ross.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Ed_Shaughnessy.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Billy_Eckstine.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Jimmy_Scott.png,,Click image for more details,52ndStreet
2.02305E+13,https://linkedjazz.org/52ndStreet/,https://linkedjazz.org/52ndStreet/img/square/Charles_Davis_(saxophonist).png,,Click image for more details,52ndStreet
